Repository,Stars,Contributor,Location,City,Country,Latitude,Longitude
langchaingo,5813,aldarisbm,"Miami, FL",Miami,United States,25.7616798,-80.1917902
langchaingo,5813,johnknott,"Doncaster, UK",Doncaster,United Kingdom,53.52282,-1.128462
langchaingo,5813,johanbrandhorst,"Sḵwx̱wú7mesh, Canada",Sḵwx̱wú7mesh,Canada,56.130366,-106.346771
langchaingo,5813,janezkenda,Slovenia,Slovenia,Slovenia,46.151241,14.995463
langchaingo,5813,GRVYDEV,San Francisco,San Francisco,United States,37.7749295,-122.4194155
TagUI,5808,kensoh,London,London,United Kingdom,51.5072178,-0.1275862
TagUI,5808,ruthtxh,Singapore,Singapore,Singapore,1.352083,103.819836
TagUI,5808,Aussiroth,Singapore,Singapore,Singapore,1.352083,103.819836
TagUI,5808,ryzalk,Singapore,Singapore,Singapore,1.352083,103.819836
TagUI,5808,lookang,Singapore,Singapore,Singapore,1.352083,103.819836
TagUI,5808,Formyselfonly,"Shenzhen,Guangdong,China",Shenzhen,China,22.5428599,114.05956
TagUI,5808,nived00015,Kerala,Kerala,India,10.1631526,76.64127119999999
TagUI,5808,sivaganesh1988,united kingdom,United Kingdom,united kingdom,55.378051,-3.435973
TagUI,5808,ariarijp,Japan,Japan,Japan,36.204824,138.252924
awesome-open-gpt,5730,EwingYangs,Guang Dong,Guang Dong,Switzerland/Switzerland/Switzerland/Swiss,23.1317099,113.26627
awesome-open-gpt,5730,cauliyang,"Chicago, IL US",Chicago,HE US,41.8781136,-87.6297982
aichat,5693,kelvie,"Vancouver, BC, Canada",Vancouver,Canada,49.2827291,-123.1207375
aichat,5693,lbergnehr,Sweden,Sweden,Sweden,60.12816100000001,18.643501
aichat,5693,barakplasma,"Tel Aviv, Israel",Tel Aviv,Israel,32.0852999,34.78176759999999
aichat,5693,Nicoretti,Oslo,Oslo,Norway,59.9138688,10.7522454
aichat,5693,kyu08,"Tokyo, Japan",Tokyo,Japan,35.6764225,139.650027
aichat,5693,vlisivka,"Lviv, Ukraine",Lviv,Ukraine,49.839683,24.029717
aichat,5693,shaneish,baltimore,Baltimore,United States,39.2905023,-76.6104072
aichat,5693,tequdev,Japan,Japan,Japan,36.204824,138.252924
superagent,5622,homanp,Sweden,Sweden,Sweden,60.12816100000001,18.643501
superagent,5622,dsinghvi,NYC,City of New York,United States,40.7127753,-74.0059728
superagent,5622,heresandyboy,"Manchester, UK",Manchester,United Kingdom,53.4807593,-2.2426305
superagent,5622,trivikr,"Seattle, WA, USA",Seattle,United States,47.6061389,-122.3328481
superagent,5622,simonweniger,"Berlin, Germany",Berlin,Germany,52.52000659999999,13.404954
superagent,5622,Briah,Tunisia,Tunisia,Tunisia,33.886917,9.537499
superagent,5622,armandobelardo,"Brooklyn, NY",Brooklyn,United States,40.6781784,-73.9441579
superagent,5622,thesushilsharma,Lost In Himalayas,Himalayas,Himalayas,28.5983159,83.9310039
superagent,5622,HowieG,"San Francisco, CA",San Francisco,Canada,37.7749295,-122.4194155
superagent,5622,dannysheridan,NYC,City of New York,United States,40.7127753,-74.0059728
superagent,5622,paolomainardi,"Milano, Italy",Milan,Italy,45.468503,9.1824027
superagent,5622,PlebeiusGaragicus,"Portland, OR",Portland,United States,45.515232,-122.6783853
superagent,5622,shannonrdunn,"Brooklyn, NY",Brooklyn,United States,40.6781784,-73.9441579
superagent,5622,src200,"Hyderabad, India",Hyderabad,India,17.406498,78.47724389999999
superagent,5622,Sumitwarrior7,New Delhi,New Delhi,India,28.6139298,77.2088282
superagent,5622,possibilities,Portland East,Portland East,Jamaica,45.515232,-122.6783853
superagent,5622,msdbcardoso,"Lisbon, Portugal",Lisbon,Portugal,38.7222524,-9.1393366
superagent,5622,michaelsieminski,Germany,Germany,Germany,51.165691,10.451526
superagent,5622,kevva,Sweden,Sweden,Sweden,60.12816100000001,18.643501
superagent,5622,dakshgup,"San Francisco, CA",San Francisco,Canada,37.7749295,-122.4194155
superagent,5622,Carlos-Marques,Lisbon,Lisbon,Portugal,38.7222524,-9.1393366
superagent,5622,f1delius,India,India,India,20.593684,78.96288
ell,5621,shelwinsunga,San Francisco,San Francisco,United States,37.7749295,-122.4194155
ell,5621,alex-dixon,"Sacramento, California",Sacramento,California,38.5781342,-121.4944209
ell,5621,nmehran,"Florida, United States",Florida,United States,30.4380786,-84.2806241
ell,5621,kwlzn,"Santa Cruz, CA",Holy Cross,Canada,36.9741275,-122.028807
ell,5621,klvnptr,"Budapest, Hungary",Budapest,Hungary,47.497912,19.040235
ell,5621,apandy02,"Boston, MA ",Boston,United States,42.3555076,-71.0565364
ell,5621,cvanes,"Belfast, Northern Ireland",Belfast,Northern Ireland,54.59728500000001,-5.93012
ell,5621,gwpl,"Europe - usually: Zürich, Warsaw or Berlin",Europe - usually: Zürich,Warsaw or Berlin,52.52000659999999,13.404954
ell,5621,myanvoos,"Auckland, New Zealand",Auckland,New Zealand,-36.8508827,174.7644881
ell,5621,techidsk,Hangzhou,Hangzhou,China,30.2741499,120.15515
ell,5621,jwang-paradise,Canton,Canton,United States,40.7973776,-81.3769965
ell,5621,valgaze,"San Francisco, CA",San Francisco,Canada,37.7749295,-122.4194155
ell,5621,mobilemike,"Salem, Ma",Salem,And,42.5197473,-70.8954626
ell,5621,mneedham,"London, United Kingdom",London,United Kingdom,51.5072178,-0.1275862
ell,5621,lucianosrp,Hong Kong,Hong Kong,China,22.3193039,114.1693611
ell,5621,joelgarrett,"Durham, NC",Durham,United States,35.9955684,-78.9002077
ell,5621,jatanloya,Bay Area,San Francisco Bay Area,United States,37.8271784,-122.2913078
ell,5621,emfastic,"Boston, MA",Boston,United States,42.3555076,-71.0565364
ell,5621,MrPolymath,Barcelona,Barcelona,Spain,41.3873974,2.168568
ell,5621,chrisgoddard,"Seattle, WA / Washington, DC",Seattle,DC,47.6061389,-122.3328481
ell,5621,brenorb,"Brasilia, Brazil",Brasilia,Brazil,-15.7975154,-47.8918874
ell,5621,brnaba-aws,France,France,France,46.227638,2.213749
Machine-Learning-Interviews,5521,alirezadir,"San Francisco, CA",San Francisco,Canada,37.7749295,-122.4194155
Machine-Learning-Interviews,5521,Anirudh257,"Orlando, Florida",Orlando,Florida,28.5383832,-81.3789269
Machine-Learning-Interviews,5521,aroraayush,San Francisco,San Francisco,United States,37.7749295,-122.4194155
Machine-Learning-Interviews,5521,jthaller,"New York, NY",New York,United States,40.7127753,-74.0059728
marvin,5504,jlowin,"Washington, DC",Washington,DC,38.9071923,-77.0368707
marvin,5504,zzstoatzz,"Chicago, IL",Chicago,United States,41.8781136,-87.6297982
marvin,5504,aaazzam,New York City,City of New York,United States,40.7127753,-74.0059728
marvin,5504,ksallee,Valle de Bravo,Valle de Bravo,Mexico,19.1950964,-100.1326725
marvin,5504,jimkring,"San Francisco Bay Area, CA",San Francisco Bay Area,Canada,37.7749295,-122.4194155
marvin,5504,andehr,United Kingdom,United Kingdom,United Kingdom,55.378051,-3.435973
marvin,5504,wybryan,Shanghai,Shanghai,China,31.230416,121.473701
marvin,5504,roboojack,"Atlanta, GA",Atlanta,United States,33.7501275,-84.3885209
marvin,5504,thanseefpp,Malappuram,Malappuram,India,11.0509762,76.0710967
marvin,5504,geminixiang,Taipei,Taipei City,Taiwan,25.0329694,121.5654177
marvin,5504,cicdw,"The Granada, CA",Granada,Canada,37.5027185,-122.4694214
marvin,5504,lucemia,Taipei / Vancouver,Taipei Economic and Cultural Office,Canada,49.2827291,-123.1207375
marvin,5504,salman1993,Canada,San Francisco,Canada,56.130366,-106.346771
marvin,5504,Phodaie,Toronto,Toronto,Canada,43.653226,-79.3831843
marvin,5504,chrisguidry,"Maine, USA",Maine,United States,44.3076821,-69.7807872
marvin,5504,jamesflores,Australia,Melbourne,Australia,-25.274398,133.775136
marvin,5504,jeremy-feng,"Shanghai, China",Shanghai,China,31.230416,121.473701
marvin,5504,lmmx,"London, UK",London,United Kingdom,51.5072178,-0.1275862
marvin,5504,RichardScottOZ,Australia,Melbourne,Australia,-25.274398,133.775136
marvin,5504,roansong,"Sedgefield, South Africa",Sedgefield,South Africa,-34.0184806,22.8152291
marvin,5504,vickyliin,"Taipei, Taiwan",Taipei,Taiwan,25.0329694,121.5654177
marvin,5504,polacekpavel,Prague,Capital city Prague,Czechia,50.0755381,14.4378005
marvin,5504,EthanRosenthal,"New York, NY",New York,United States,40.7127753,-74.0059728
marvin,5504,davidgasquez,"Granada, Spain",Granada,Spain,37.1824607,-3.6011676
marvin,5504,lostmygithubaccount,Florida,Florida,United States,30.4380786,-84.2806241
marvin,5504,csreuter,New,New,Hungary,38.8050552,-77.0469862
marvin,5504,brianjking,"Seattle, WA",Seattle,United States,47.6061389,-122.3328481
marvin,5504,anna-geller,"Berlin, Germany",Berlin,Germany,52.52000659999999,13.404954
marvin,5504,abrookins,"Portland, OR",Portland,United States,45.515232,-122.6783853
marvin,5504,amanvirparhar,California,California,United States,34.0548951,-118.2426415
awesome-learning-resources,5502,lauragift21,Netherlands,The Netherlands,Netherlands,52.132633,5.291265999999999
awesome-learning-resources,5502,OpesanyaAdebayo,"Lagos, Nigeria",Lagos,Nigeria,6.5243793,3.3792057
awesome-learning-resources,5502,mai-am,"Oslo, Norway",Oslo,Norway,59.9138688,10.7522454
awesome-learning-resources,5502,matgerard,Belgium,Belgium / Belgium / Belgium,Belgium,50.503887,4.469936
awesome-learning-resources,5502,neemiassgc,Sao Paulo - Brazil,São Paulo,Brazil,-23.5557714,-46.6395571
awesome-learning-resources,5502,ScottishRoss,"Cheshire, UK",Cheshire,United Kingdom,53.23263439999999,-2.6103157
awesome-learning-resources,5502,jatin2003,India,India,India,20.593684,78.96288
awesome-learning-resources,5502,Makwe-O,"Lagos, Nigeria",Lagos,Nigeria,6.5243793,3.3792057
awesome-learning-resources,5502,darrylpargeter,"UK, Cardiff",UK,Cardiff,51.483707,-3.1680962
awesome-learning-resources,5502,andikscript,"Surakarta, IDN",Surakarta,IDN,-7.5754887,110.8243272
awesome-learning-resources,5502,vjs3,"Munich, Germany",Munich,Germany,48.1351253,11.5819806
awesome-learning-resources,5502,thatosmk,"Johannesburg, South Africa",Johannesburg,FOR,-26.205647,28.0337185
awesome-learning-resources,5502,LeggoTM,"Odisha, India",Odisha,India,20.2375561,84.2700179
awesome-learning-resources,5502,iamkarsoft,"Accra, Ghana",Accra,Ghana,5.559284600000001,-0.1974306
awesome-learning-resources,5502,PS-Ddevil,"Bengaluru, Karnataka",Bengaluru,Karnataka,12.9715987,77.5945627
awesome-learning-resources,5502,Rameshchandrapola,"Hyderabad,India",Hyderabad,India,17.406498,78.47724389999999
awesome-learning-resources,5502,Shwetago,India,India,India,20.593684,78.96288
awesome-learning-resources,5502,ryndm,New York,City of New York,United States,40.7127753,-74.0059728
awesome-learning-resources,5502,shivangibithel,Gurgaon,Gurgaon,India,28.4594965,77.0266383
awesome-learning-resources,5502,shree1999,India,India,India,20.593684,78.96288
awesome-learning-resources,5502,sh-ubh,"Vancouver, BC",Vancouver,BC,49.2827291,-123.1207375
awesome-learning-resources,5502,SimonLariz,California,California,United States,34.0548951,-118.2426415
awesome-learning-resources,5502,smaranjitghose,India,India,India,20.593684,78.96288
awesome-learning-resources,5502,catchsrinivas,Bangalore,Bengaluru,India,12.9715987,77.5945627
awesome-learning-resources,5502,isrishtisingh,"Delhi, India",Delhi,India,28.6139298,77.2088282
awesome-learning-resources,5502,Tash925,Maryland,Maryland,United States,39.2904781,-76.6110319
awesome-learning-resources,5502,tiago154,Campinas,Campinas,Brazil,-22.9050824,-47.0613327
awesome-learning-resources,5502,baronrafael,Venezuela,Venezuela,Venezuela,6.42375,-66.58973
awesome-learning-resources,5502,mvolkmann,"St. Louis, Missouri",St. Louis,Missouri,38.6270025,-90.1994042
awesome-learning-resources,5502,P1xt,"Minneapolis, MN, USA",Minneapolis,United States,44.977753,-93.2650108
awesome-learning-resources,5502,oussamabouchikhi,"Oran, Algeria",Oran,Algeria,35.6987388,-0.6349319
awesome-learning-resources,5502,Quadrified,Canada,San Francisco,Canada,56.130366,-106.346771
awesome-learning-resources,5502,LakunleD,"Lagos, Nigeria",Lagos,Nigeria,6.5243793,3.3792057
awesome-learning-resources,5502,sage-godspeed,Nigeria,Lagos,Nigeria,9.081999,8.675277
awesome-learning-resources,5502,nikiyasimpson,"Little Rock, Arkansas",Little Rock,Arkansas,34.7444618,-92.2880157
awesome-learning-resources,5502,netanmangal,India,India,India,20.593684,78.96288
awesome-learning-resources,5502,muthuishere,Chennai,Chennai,India,13.0843007,80.2704622
awesome-learning-resources,5502,menesdev,"Samsun, Turkey",Samsun,Turkey,41.2797031,36.3360667
awesome-learning-resources,5502,ewaDev,UK,Oak,Central African Republic / Central African Republic,55.378051,-3.435973
awesome-learning-resources,5502,xLeDocteurx,"Toulouse, France",Toulouse,France,43.6048462,1.442848
awesome-learning-resources,5502,vishalkr058,India,India,India,20.593684,78.96288
awesome-learning-resources,5502,udaykumaruking,"Frisco, Texas",Frisco,Texas,33.1496718,-96.835567
awesome-learning-resources,5502,sksaifuddin,Canada,San Francisco,Canada,56.130366,-106.346771
awesome-learning-resources,5502,ravikishorethella,United States,United States,United States,38.7945952,-106.5348379
awesome-learning-resources,5502,rahul7011,"New Delhi,India",New Delhi,India,28.6139298,77.2088282
awesome-learning-resources,5502,penghuima,hangzhou,Hangzhou,China,30.2741499,120.15515
awesome-learning-resources,5502,desirekaleba,"Uganda, Kampala, Kansanga",Uganda,Kansanga,0.2870267,32.6037218
awesome-learning-resources,5502,d-beloved,"Lagos, Nigeria",Lagos,Nigeria,6.5243793,3.3792057
awesome-learning-resources,5502,cruftyoldsysadmin,Istanbul,Istanbul,Türkiye,41.0082376,28.9783589
awesome-learning-resources,5502,chinmaydas96,"Hyderabad, India",Hyderabad,India,17.406498,78.47724389999999
awesome-learning-resources,5502,brendoncaulkins,"New York, USA",New York,United States,40.7127753,-74.0059728
awesome-learning-resources,5502,aditya11997,New York,City of New York,United States,40.7127753,-74.0059728
awesome-learning-resources,5502,vivmost,Earth ⇄ India ⇄ Indore,Indore,India,22.7195687,75.8577258
awesome-learning-resources,5502,tutlane,Hyderabad,Hyderabad,India,17.406498,78.47724389999999
awesome-learning-resources,5502,timi-codes,"Ontario, Canada",Ontario,Canada,51.253775,-85.3232139
awesome-learning-resources,5502,elisealcala,Five,Metropolitan Lima,Peru,-12.0466888,-77.0430886
awesome-learning-resources,5502,earth1168,Thailand,Thailand,Thailand,15.870032,100.992541
awesome-learning-resources,5502,connor11528,San Francisco ,San Francisco,United States,37.7749295,-122.4194155
awesome-learning-resources,5502,camilocaquimbo,Tauramena Casanare,Tauramena,Colombia,5.010684899999999,-72.750495
awesome-learning-resources,5502,aortmann,Argentina,Argentina,Argentina,-38.416097,-63.616672
awesome-learning-resources,5502,Amr905,Egypt - Cairo,Cairo,Egypt,30.0444196,31.2357116
awesome-learning-resources,5502,visibleajay,"New Delhi, India",New Delhi,India,28.6139298,77.2088282
awesome-learning-resources,5502,aishwaryanevrekar,Mumbai,Mumbai Suburban,India,19.0759837,72.8776559
awesome-learning-resources,5502,adebiyial,"Lagos, Nigeria",Lagos,Nigeria,6.5243793,3.3792057
awesome-learning-resources,5502,bistaastha,Bengaluru,Bengaluru,India,12.9715987,77.5945627
awesome-learning-resources,5502,muhammadahad96,"Karachi, Pakistan",Karachi,Pakistan,24.8607343,67.0011364
awesome-learning-resources,5502,mvashishth,"Gurgaon, India",Gurgaon,India,28.4594965,77.0266383
awesome-learning-resources,5502,m-heyda,Warsaw,Warsaw,Poland,52.2296756,21.0122287
awesome-learning-resources,5502,marcosceo,Brazil,Brazil,Brazil,-14.235004,-51.92528
awesome-learning-resources,5502,MagcDEV,Caracas,Caracas,Venezuela,10.4805937,-66.9036063
awesome-learning-resources,5502,slackerzz,Italy,Italy,Italy,41.87194,12.56738
awesome-learning-resources,5502,lehone-hp,Buea,Buea,Cameroun,4.1534878,9.2533855
awesome-learning-resources,5502,mkhira2,"Houston, TX",Houston,United States,29.7600771,-95.3701108
awesome-learning-resources,5502,kens-visuals,"Los Angeles, CA",Los Angeles,Canada,34.0549076,-118.242643
awesome-learning-resources,5502,EyeRunnMan,"Chandigarh,India",Chandigarh,India,30.7333148,76.7794179
awesome-learning-resources,5502,gustsu,"Washington, USA",Washington,United States,47.0364942,-122.903513
awesome-learning-resources,5502,Addin,Spain,Spain,Spain,40.46366700000001,-3.74922
awesome-learning-resources,5502,fleeting,"Boston, MA",Boston,United States,42.3555076,-71.0565364
awesome-learning-resources,5502,jackieoft,Tokyo,Tokyo,Japan,35.6764225,139.650027
awesome-learning-resources,5502,CallmeHenry,Canada,San Francisco,Canada,56.130366,-106.346771
awesome-learning-resources,5502,hanapotski,Greater Los Angeles Area,Greater Los Angeles,United States,33.8726016,-118.2848067
awesome-learning-resources,5502,gusuy,"New York, NY",New York,United States,40.7127753,-74.0059728
awesome-learning-resources,5502,garritfra,"Braunschweig, Germany",Braunschweig,Germany,52.2677907,10.5245656
awesome-learning-resources,5502,fedtti,"Varese, Italy",Varese,Italy,45.8182892,8.8252083
StabilityMatrix,5470,ionite34,United States,United States,United States,38.7945952,-106.5348379
StabilityMatrix,5470,NullDev,Austria,Austria,Austria,47.516231,14.550072
StabilityMatrix,5470,NuarkNoir,"Russian Federation, Krasnoyarsk region, Krasnoyarsk",Russian Federation,Krasnoyarsk,56.01528339999999,92.8932476
StabilityMatrix,5470,yansigit,Canada,San Francisco,Canada,56.130366,-106.346771
StabilityMatrix,5470,USA-RedDragon,United States,United States,United States,38.7945952,-106.5348379
StabilityMatrix,5470,mattyatea,Japan,Japan,Japan,36.204824,138.252924
StabilityMatrix,5470,notlet,Ukraine,Ukraine,Ukraine,48.379433,31.16558
StabilityMatrix,5470,yak1ex,Japan,Japan,Japan,36.204824,138.252924
StabilityMatrix,5470,thiagojramos,"Mariano Procopio Street, 37, Fortaleza-CE",Mariano Procopio Street,Fortaleza-CE,-3.7327203,-38.5270134
StabilityMatrix,5470,EmojiPati,Japan/Uchinada,Uchinada Town,Japan,36.653549,136.6451263
StabilityMatrix,5470,alanpeng,"Shenzhen, China",Shenzhen,China,22.5428599,114.05956
flower,5468,charlesbvll,Lausanne,Lausanne,Switzerland/Switzerland/Switzerland/Swiss,46.5196535,6.6322734
flower,5468,jafermarq,Cambridge,Cambridge,United Kingdom,52.1950788,0.1312729
flower,5468,panh99,London,London,United Kingdom,51.5072178,-0.1275862
flower,5468,adam-narozniak,Warsaw,Warsaw,Poland,52.2296756,21.0122287
flower,5468,chongshenng,Reading - UK,Reading,United Kingdom,51.45512009999999,-0.9787475
flower,5468,Robert-Steiner,Berlin,Berlin,Germany,52.52000659999999,13.404954
flower,5468,mariaboerner1987,Berlin,Berlin,Germany,52.52000659999999,13.404954
flower,5468,Moep90,Berlin,Berlin,Germany,52.52000659999999,13.404954
flower,5468,gubertoli,Germany,Germany,Germany,51.165691,10.451526
flower,5468,edogab33,Rome,Rome,Italy,41.8967068,12.4822025
flower,5468,cozek,Bangalore <-> Guwahati,Guwahati,India,26.1157917,91.7085933
flower,5468,WilliamLindskog,"New York, US",New York,United States,40.7127753,-74.0059728
flower,5468,stevelaskaridis,"Cambridge, UK",Cambridge,United Kingdom,52.1950788,0.1312729
flower,5468,gfmota,Sao Paulo -SP,São Paulo,Brazil,-23.5557714,-46.6395571
flower,5468,Shaz-hash,PAKISTAN,Pakistan,PAKISTAN,30.375321,69.34511599999999
flower,5468,nfnt,"Hamburg, Germany",Hamburg,Germany,53.5488282,9.9871703
flower,5468,lbhm,"Berlin, Germany",Berlin,Germany,52.52000659999999,13.404954
flower,5468,MeiruiJiang,"HK, CHINA",HK,CHINA,22.3193039,114.1693611
flower,5468,yanmxa,China,China,China,35.86166,104.195397
flower,5468,rob-luke,Melbourne ,Melbourne,Australia,-37.8136276,144.9630576
flower,5468,neogismm,India,India,India,20.593684,78.96288
